Time Steps,Average Return
1000,-273.1945607031277
2000,-253.61193709654273
3000,-299.9897654990389
4000,-323.19373330035035
5000,-333.0583955836509
6000,-256.5310921036785
7000,-228.48022627864813
8000,-172.95210523977136
9000,-187.12401295408458
10000,-222.53791400076497
11000,-221.76011303843362
12000,-193.49285745818216
13000,-202.69896836276573
14000,-212.92205872442258
15000,-223.1233451971979
16000,-220.40935870684996
17000,-230.7085242099683
18000,-194.20687116868845
19000,-199.17686675445333
20000,-196.31504936190032
21000,-187.25657778938927
22000,-194.35202906332503
23000,-180.8245324536673
24000,-187.09978238292106
25000,-191.64224976357792
26000,-189.2260047346597
27000,-185.66095473395217
28000,-180.06785326738728
29000,-173.87278069810912
30000,-158.7583801118934
31000,-157.8764211888698
32000,-155.87382895873571
33000,-161.7919214933979
34000,-135.41328533823523
35000,-116.76518449629779
36000,-103.61295434346152
37000,-82.77142163221647
38000,-68.94652046635932
39000,-42.31839142751142
40000,-37.95372104687358
41000,-28.606122064919262
42000,-24.462627760352873
43000,-19.579009425016526
44000,-11.71293032143144
45000,7.775641236294895
46000,19.824457183220705
47000,31.776019122958637
48000,46.54670490896516
49000,52.56982578512901
50000,63.66202235917015
51000,72.9267255058054
52000,79.94217318915722
53000,94.64934120825876
54000,98.2253051847778
55000,101.47076380653475
56000,127.07398824752353
57000,131.1518830021006
58000,151.89432411296497
59000,155.1926657358122
60000,169.33478061460804
61000,179.50153864229986
62000,203.62294886769408
63000,217.9676273644133
64000,235.70362785103256
65000,249.76333038755905
66000,269.6989418333336
67000,289.5542725070715
68000,309.0226951887934
69000,324.68922634963764
70000,331.2713394981546
71000,348.8686003160488
72000,366.91908920770726
73000,365.11854029035305
74000,383.85607556518687
75000,398.4428553198375
76000,411.4293997323305
77000,426.48531216346316
78000,426.9975763279178
79000,441.77330340921515
80000,456.32735583534077
81000,474.08525891145047
82000,479.0855749880089
83000,483.01231712290024
84000,487.96699081438555
85000,490.1579980765088
86000,489.7011363941511
87000,497.9076516917172
88000,496.8640287330191
89000,508.47853523380104
90000,523.1016854626282
91000,535.0081702489633
92000,535.6374763879751
93000,546.6237786318844
94000,553.8717078017668
95000,567.9173239251156
96000,571.792019562179
97000,587.2291421315692
98000,600.8959011824666
99000,611.1536194143342
100000,624.67296706294
101000,644.0025899378518
102000,661.3350249013057
103000,682.442535610827
104000,701.5573272884195
105000,719.769279356703
106000,725.9396396601219
107000,747.8590384838873
108000,764.7550366767365
109000,774.4387274895593
110000,790.3649470311377
111000,805.771941850837
112000,814.3767034363881
113000,837.2859005638481
114000,845.9803406057639
115000,867.3524273785844
116000,886.0040337574073
117000,912.4710569926757
118000,921.6084724315602
119000,937.6165701903557
120000,946.3446824505517
121000,963.8073916446921
122000,987.4172145272609
123000,1002.0440052852362
124000,1024.5570456215326
125000,1038.9449864331505
126000,1062.5488292569707
127000,1083.7814339768163
128000,1105.3619656997712
129000,1120.657815627658
130000,1141.5510981405498
131000,1151.4275809539552
132000,1176.5604679479302
133000,1202.1328563087309
134000,1201.6869901436664
135000,1208.5066637190569
136000,1212.3139890476546
137000,1214.24001080098
138000,1218.0314087350396
139000,1227.35876428092
140000,1248.2108221838835
141000,1267.7195144395193
142000,1288.5579284479202
143000,1309.656913349397
144000,1329.3158148727775
145000,1338.446588843331
146000,1355.153812718544
147000,1359.4529414092863
148000,1377.0655000999825
149000,1381.352016164705
150000,1393.1447293049025
151000,1399.2873873254337
152000,1408.2784958610846
153000,1407.3420155519227
154000,1428.9293170276253
155000,1438.3312261811393
156000,1440.4187403390818
157000,1455.3941827903554
158000,1465.0225685657172
159000,1477.771566476889
160000,1491.2484006849572
161000,1495.5681989757059
162000,1503.5336258143766
163000,1516.3739080076107
164000,1524.6071071035215
165000,1536.836152601858
166000,1545.9271531527827
167000,1538.6221077407224
168000,1533.0036623723258
169000,1527.9186879295091
170000,1546.421120584136
171000,1556.1515609594835
172000,1551.077690794425
173000,1556.5069579764331
174000,1565.0526561767394
175000,1577.3649980646703
176000,1590.4666466088258
177000,1603.1190574769303
178000,1606.4452617077498
179000,1599.7934175991672
180000,1602.7773568242153
181000,1592.8962534960158
182000,1611.501262504385
183000,1611.7208181810295
184000,1628.022136639627
185000,1639.8690652776195
186000,1661.2173014817242
187000,1677.5892307940155
188000,1700.8154536078155
189000,1714.589089960358
190000,1723.2218603960011
191000,1736.2301951778468
192000,1757.3070811062923
193000,1767.1293168739949
194000,1780.7664117872234
195000,1788.4707910357292
196000,1794.8783847216557
197000,1801.901913781722
198000,1803.2853022166394
199000,1796.886701338433
200000,1804.4968893931873
201000,1814.3679847539513
202000,1825.181335696426
203000,1833.96946829235
204000,1848.0346863408363
205000,1845.0553805049335
206000,1866.7002143089458
207000,1867.665256810649
208000,1876.2313311696812
209000,1893.2272887766987
210000,1911.7317893026081
211000,1905.736989198138
212000,1921.3811924424786
213000,1930.1691409337418
214000,1949.245838076072
215000,1959.1616213225657
216000,1953.0027638574848
217000,1948.9591386738432
218000,1963.5754962213216
219000,1970.111718726544
220000,1989.8993403289944
221000,2000.4930620442494
222000,1999.8950891364243
223000,2002.7626328831902
224000,2012.527091392616
225000,2024.7831194751548
226000,2018.0010977768145
227000,2027.6510841763502
228000,2017.5800912816892
229000,2030.4659630318079
230000,2037.6350082057452
231000,2056.594128216286
232000,2060.3903966415787
233000,2055.432010207724
234000,2078.9807243208024
235000,2096.680975018491
236000,2117.3613829129513
237000,2137.386497584234
238000,2159.9432450377667
239000,2159.2579586077914
240000,2167.7802808860893
241000,2173.1299221601294
242000,2172.6942084662414
243000,2180.141586663644
244000,2186.80494350348
245000,2188.482339568978
246000,2195.6372818678974
247000,2214.9465229621146
248000,2219.4977765256617
249000,2241.4866120658958
250000,2255.2450152228803
251000,2255.320500835385
252000,2253.8847412729538
253000,2278.056197923591
254000,2284.0013393546897
255000,2304.5968005434347
256000,2312.3868992290727
257000,2324.78864200785
258000,2331.1710845128023
259000,2345.6012005375073
260000,2332.262771705907
261000,2350.2689869472874
262000,2355.527138729437
263000,2361.8859974671736
264000,2362.454000785346
265000,2369.9475527156937
266000,2378.9637351772717
267000,2402.950934477607
268000,2422.5246360998403
269000,2445.0110444556285
270000,2451.122987040169
271000,2456.789694282708
272000,2477.216306851244
273000,2501.5754557560863
274000,2496.2208811418977
275000,2502.5017366577504
276000,2508.184310039847
277000,2513.889243455518
278000,2540.5980416032608
279000,2564.601973860068
280000,2576.616326291153
281000,2586.2118556120263
282000,2591.063094858005
283000,2617.6445831979668
284000,2626.7282835668366
285000,2641.537139956925
286000,2647.729386471171
287000,2651.5604677657484
288000,2658.5851514350493
289000,2663.7717353508015
290000,2652.5715654708274
291000,2654.8267200699074
292000,2661.4536798859235
293000,2669.8380087159803
294000,2675.6129086180695
295000,2683.293936650017
296000,2702.5089377097624
297000,2696.402255520291
298000,2709.215563021642
299000,2731.5289379762607
300000,2736.8821684471122
301000,2728.5148875447608
302000,2735.2604107838033
303000,2726.2513585673255
304000,2724.5775222753455
305000,2733.6881849503393
306000,2735.569500786518
307000,2746.1128296901716
308000,2751.6955701907714
309000,2743.592096529525
310000,2748.1057068134915
311000,2776.607635436047
312000,2777.2584924046664
313000,2782.929079114406
314000,2768.9589397151076
315000,2774.9897488021024
316000,2798.833144678892
317000,2814.182477688575
318000,2819.135517033823
319000,2834.8260697871724
320000,2839.951527105606
321000,2843.7951818577103
322000,2858.776145695052
323000,2874.458676416321
324000,2880.362855824953
325000,2870.8123132788523
326000,2889.232451177425
327000,2882.246716352202
328000,2905.243680740757
329000,2908.9858840146853
330000,2911.8021926911333
331000,2920.146405750122
332000,2924.6520912193378
333000,2941.7920907416633
334000,2945.689234376895
335000,2950.1384065290636
336000,2956.9527336103706
337000,2963.6151193461865
338000,2964.2781143390807
339000,2970.102382048582
340000,2957.6454224578692
341000,2959.222805509551
342000,2970.567896232047
343000,2970.648424861448
344000,2975.4412816963436
345000,2987.686822450147
346000,2971.342310934435
347000,2974.3272632170865
348000,2978.10935582523
349000,2981.2162085390682
350000,2979.478644626082
351000,3002.768130407841
352000,3025.5412251771627
353000,3027.9883559293185
354000,3031.344756977098
355000,3035.341959492602
356000,3024.5976614492183
357000,3026.059222040542
358000,3029.67893776587
359000,3032.2310271821834
360000,3053.6033589934523
361000,3057.8969906226
362000,3051.3451539609478
363000,3054.435353988604
364000,3065.75776734057
365000,3068.857711376207
366000,3071.846812881228
367000,3074.637205059921
368000,3053.5686082118586
369000,3055.9294784738777
370000,3058.840851196552
371000,3064.2328898664005
372000,3066.2826969157054
373000,3052.6970138337197
374000,3064.6080625560026
375000,3064.4612024874664
376000,3058.5977730807003
377000,3058.2795139446903
378000,3056.5613892296406
379000,3055.16550708684
380000,3056.798218211298
381000,3073.8590833563558
382000,3076.8273512771293
383000,3078.001550818608
384000,3077.082773971422
385000,3075.987298507002
386000,3077.402389573619
387000,3082.4410310176436
388000,3081.584831163238
389000,3081.8053524261877
390000,3101.1902897473838
391000,3103.5414324514045
392000,3102.2607568508056
393000,3103.5268778700447
394000,3085.5043895603426
395000,3085.0636594096145
396000,3085.7417518186157
397000,3100.7201178323185
398000,3101.84712496423
399000,3102.7863932800146
400000,3102.4908180685766
401000,3118.0441117188984
402000,3119.2837841064916
403000,3114.2377829115326
404000,3099.015693124467
405000,3113.8192396655436
406000,3118.6287928823995
407000,3120.5421565190545
408000,3124.431683730972
409000,3143.7464016259896
410000,3145.327373728333
411000,3144.5601254518197
412000,3151.7357134489116
413000,3144.8052642692905
414000,3170.026133899415
415000,3152.8875133906054
416000,3153.5014948215407
417000,3157.104851873302
418000,3161.3715188558713
419000,3162.465097054243
420000,3168.411883957913
421000,3174.1572083157753
422000,3173.8393087813947
423000,3175.1756842964587
424000,3173.8925329706053
425000,3170.0460352956925
426000,3172.1936204484914
427000,3184.0057460184526
428000,3184.938503620242
429000,3187.3630534497024
430000,3190.33639626627
431000,3189.9890333614276
432000,3193.2135302622187
433000,3184.825223205357
434000,3180.4337662347657
435000,3181.399159669454
436000,3183.9565692681786
437000,3184.7656886639725
438000,3172.093950374701
439000,3168.9414185747564
440000,3187.908015513163
441000,3185.671799242231
442000,3184.4842829291224
443000,3189.72340546761
444000,3175.205753064614
445000,3178.9135750245105
446000,3200.42785959545
447000,3202.6450492274125
448000,3206.1974061186797
449000,3209.557897272723
450000,3197.6273189356634
451000,3200.676089444252
452000,3176.9308634747485
453000,3176.8920236195568
454000,3181.0249429063138
455000,3181.123145760119
456000,3205.7410419632783
457000,3210.4136241119327
458000,3212.8438803075237
459000,3219.3723544912777
460000,3221.8747032132437
461000,3222.025846510164
462000,3232.07527577
463000,3214.1091070903094
464000,3214.732918786397
465000,3217.4921591313123
466000,3189.154794803364
467000,3189.404499593474
468000,3194.674998628918
469000,3198.492917178789
470000,3199.4865655531494
471000,3201.1623999418875
472000,3201.423543486718
473000,3219.953626519423
474000,3196.9452998778615
475000,3197.937426105442
476000,3208.818119708575
477000,3210.1637567100347
478000,3212.146776087491
479000,3220.79650225954
480000,3227.1889152979816
481000,3226.100082878888
482000,3231.0673597415284
483000,3227.9509714176297
484000,3218.4951724099733
485000,3222.234454725443
486000,3224.078284533171
487000,3222.8164289822707
488000,3226.9676577138994
489000,3229.9077650627137
490000,3231.6648796629406
491000,3233.0710253185384
492000,3233.0774184319616
493000,3219.173921620266
494000,3242.002389665221
495000,3229.799462636394
496000,3228.63341982486
497000,3229.8420609882
498000,3233.5624951426707
499000,3239.049901394879
500000,3244.9293725832576
501000,3246.225566074474
502000,3236.840990511948
503000,3238.148273214026
504000,3254.673652888211
505000,3257.6469617939747
506000,3257.2927045843658
507000,3233.7459884248137
508000,3230.2385286094923
509000,3207.2341897567867
510000,3209.061518956596
511000,3198.0322633060937
512000,3200.021495979368
513000,3212.4930388031685
514000,3212.2684197878866
515000,3233.048769577897
516000,3234.878124546054
517000,3231.834563550044
518000,3208.7029670642655
519000,3208.210272729561
520000,3186.9773594857047
521000,3189.1717028242997
522000,3194.215796648443
523000,3194.0138684404246
524000,3195.0414346143425
525000,3223.4294258631153
526000,3226.577540357465
527000,3228.668638272828
528000,3223.0356025198007
529000,3227.981766686088
530000,3230.8186579600697
531000,3232.5333306563607
532000,3235.7833359718625
533000,3229.6036281197325
534000,3237.1569935766443
535000,3241.7086184273694
536000,3244.7864916210574
537000,3247.297485612929
538000,3258.432688717052
539000,3275.059659340789
540000,3276.041137989382
541000,3281.8119499610502
542000,3289.1817557543895
543000,3292.655483064668
544000,3312.3632395779964
545000,3318.0427658573176
546000,3322.6558718878146
547000,3300.090977816559
548000,3302.0188118552114
549000,3303.51657328672
550000,3326.7506575790585
551000,3328.460015271977
552000,3356.2881161633786
553000,3360.2532327151644
554000,3357.529301697337
555000,3360.4162003417796
556000,3363.368852322204
557000,3367.764347390872
558000,3372.301208947767
559000,3362.3731740082467
560000,3335.711951982064
561000,3342.164936488707
562000,3347.1607234289904
563000,3373.7852697657554
564000,3382.1427407036554
565000,3383.8330032090967
566000,3417.9201471436136
567000,3419.7305602742576
568000,3447.0168818071
569000,3452.0933023649636
570000,3456.206448821825
571000,3459.741142231019
572000,3465.4855585280006
573000,3469.484753547312
574000,3501.336839474717
575000,3505.627786404146
576000,3479.043522674459
577000,3452.4437891589596
578000,3451.15711850254
579000,3447.4942229280086
580000,3430.9949658740643
581000,3437.1975228283986
582000,3416.8470874329173
583000,3423.926716344445
584000,3439.5477229764424
585000,3442.0812140826274
586000,3444.197412428063
587000,3450.6551391342055
588000,3432.205306241336
589000,3434.231552228271
590000,3440.8030465313955
591000,3448.435793148593
592000,3458.0127410697896
593000,3477.463944193587
594000,3481.9110359519386
595000,3501.8820152207973
596000,3509.801364234873
597000,3514.5778350592277
598000,3517.451814696367
599000,3519.925392662584
600000,3522.0531431835634
601000,3531.0230931828987
602000,3545.9945505166916
603000,3574.0012210276154
604000,3585.1812851801055
605000,3585.521920763669
606000,3593.763741152112
607000,3621.6240779036702
608000,3629.751875042514
609000,3661.424647359364
610000,3665.993317055098
611000,3683.669976287965
612000,3687.9897839501077
613000,3688.8255881778973
614000,3692.051886412561
615000,3695.4329893509675
616000,3702.0103005153414
617000,3702.5192065169495
618000,3722.002714832592
619000,3703.7998089043417
620000,3679.5071398624923
621000,3633.6868779643282
622000,3587.98115596988
623000,3545.848300861303
624000,3509.543474456091
625000,3464.070709225836
626000,3422.0948835151476
627000,3383.0091545009573
628000,3352.3818690063777
629000,3308.3454793482133
630000,3265.7554758477636
631000,3221.712505537753
632000,3175.1923190834204
633000,3148.948924028331
634000,3105.9766142733793
635000,3061.9672273649376
636000,3017.2208572679256
637000,2979.771783308048
638000,2951.4643630725604
639000,2916.7579297985194
640000,2881.386049013782
641000,2841.7760209850494
642000,2807.2058854758625
643000,2764.76181823908
644000,2724.8415550445025
645000,2679.4790136797815
646000,2646.719751388198
647000,2632.6574464065698
648000,2599.8989927795506
649000,2566.0009451205065
650000,2536.958290828978
651000,2497.3306024779163
652000,2461.1086428599197
653000,2421.999041660436
654000,2381.237404890837
655000,2344.7712477838054
656000,2301.1069779916365
657000,2261.2569445617332
658000,2239.875955074233
659000,2211.9301610956472
660000,2213.1740453058137
661000,2187.330487476889
662000,2153.120569739169
663000,2122.462621625278
664000,2079.404296683741
665000,2067.5826664724414
666000,2031.1961356132324
667000,2020.9212830646093
668000,2009.1221208796449
669000,1999.947850708215
670000,1964.9911376117464
671000,1958.097819501822
672000,1952.9722379681834
673000,1945.0225935473206
674000,1937.9564891953214
675000,1933.6748833815038
676000,1957.9389557754348
677000,1987.3216997014665
678000,1989.9167809469573
679000,1990.7757404213417
680000,2005.059931999596
681000,2003.3825930559706
682000,2019.7387578483947
683000,2020.015447767987
684000,2010.0128322447488
685000,2006.3078930899533
686000,2005.2926942726906
687000,1999.2558000903527
688000,2019.18337371666
689000,2018.9768483422356
690000,2017.8756073640275
691000,2014.6883990815563
692000,2013.008693968749
693000,2009.807316474541
694000,2009.1739909105581
695000,2008.345748072545
696000,2001.815621174094
697000,1992.4377084616362
698000,1987.2090870966342
699000,1987.0778203235247
700000,1948.9898739743492
701000,1945.3824936691933
702000,1949.9803163181982
703000,1947.3007934496097
704000,1943.473459546606
705000,1924.4853319846397
706000,1919.8234839670226
707000,1918.6055475400688
708000,1895.4578968597516
709000,1892.1559737385292
710000,1889.2205298909882
711000,1889.9726695971246
712000,1889.8144138845666
713000,1886.9388154784483
714000,1891.6350564164684
715000,1891.6989117772164
716000,1888.204320208077
717000,1896.1425143098627
718000,1904.6417018125821
719000,1928.6785864263743
720000,1974.9216084228597
721000,2023.8355747190371
722000,2069.5650910745376
723000,2114.24219720756
724000,2157.682748175838
725000,2206.1437640358827
726000,2250.6660257334916
727000,2295.3279631649757
728000,2339.401835996424
729000,2358.8932759772624
730000,2402.78315355065
731000,2451.590776427369
732000,2499.6321304772664
733000,2550.8270358384216
734000,2594.382981157123
735000,2641.615646878786
736000,2687.5237094079853
737000,2729.138301480398
738000,2767.0412147405436
739000,2806.3157538234577
740000,2842.7642533102753
741000,2888.8219749519126
742000,2927.8736513282925
743000,2972.0896394237207
744000,3011.5966629789286
745000,3059.706223789527
746000,3092.744194013307
747000,3131.0900673975157
748000,3168.5744500036835
749000,3207.1082051225117
750000,3240.288074875089
751000,3274.707647368837
752000,3314.8953800842514
753000,3354.485790261696
754000,3404.957913554011
755000,3447.8822455346917
756000,3490.4755176134313
757000,3519.463696023524
758000,3544.555226352654
759000,3588.2040402768157
760000,3621.370458238879
761000,3650.795655366463
762000,3686.0109558804747
763000,3717.115338821144
764000,3760.4261948052085
765000,3778.42349058198
766000,3814.5128611530617
767000,3831.252754096838
768000,3846.206728004529
769000,3851.512760869091
770000,3891.3563529147596
771000,3899.5985350484134
772000,3904.049860828265
773000,3890.589820764939
774000,3898.5601081047103
775000,3903.8930930093175
776000,3914.9333521843055
777000,3918.3582943591664
778000,3926.601952399896
779000,3932.858162491376
780000,3937.0599877001473
781000,3943.400660919605
782000,3935.5542639827117
783000,3939.24964391125
784000,3951.8041948233163
785000,3950.011784310786
786000,3958.4661008877647
787000,3968.7446901721983
788000,3972.998138086663
789000,3944.355696545363
790000,3946.5662637910514
791000,3946.8297500493272
792000,3951.757389167237
793000,3961.528640869951
794000,3964.9776871942536
795000,3968.3211231650553
796000,3976.5615708161886
797000,3986.888375006339
798000,3995.4859513316837
799000,3999.058731904037
800000,4016.0623253875733
801000,4020.2347561816596
802000,4023.303551410944
803000,4031.3437448682935
804000,4038.6779189447257
805000,4057.505299298034
806000,4062.4576340266594
807000,4066.4009239236116
808000,4073.1836468771585
809000,4078.316694800902
810000,4040.031836283342
811000,4046.1752883121326
812000,4048.967759314162
813000,4056.4685460642463
814000,4059.124584467492
815000,4063.4208603184197
816000,4068.351702597975
817000,4065.8796456756627
818000,4072.5461517812532
819000,4065.6388859835834
820000,4069.9075926117143
821000,4074.158965406197
822000,4082.636673457411
823000,4089.214097615119
824000,4098.193054627565
825000,4101.889655866462
826000,4083.9323224131617
827000,4084.5538883024687
828000,4089.176330251058
829000,4121.836961994453
830000,4129.129275305104
831000,4131.379199598193
832000,4136.254408817178
833000,4128.974078980222
834000,4133.490915398742
835000,4135.514315548423
836000,4138.684775229043
837000,4129.576614168091
838000,4137.0233767486425
839000,4140.464082853428
840000,4145.392832662533
841000,4146.409828094888
842000,4147.899344985571
843000,4154.586181957121
844000,4163.467620174205
845000,4162.838270192647
846000,4171.265251745705
847000,4182.827572204656
848000,4183.47963589528
849000,4192.069350726427
850000,4193.748595223084
851000,4202.803386204917
852000,4203.458284552604
853000,4215.276300611611
854000,4220.856784942603
855000,4223.664060194721
856000,4226.018864142494
857000,4241.991856693441
858000,4244.7971868051945
859000,4247.835002386698
860000,4255.041055952872
861000,4256.218281501496
862000,4264.507177484175
863000,4273.922646543957
864000,4277.4824004356
865000,4284.709676921331
866000,4291.572493429754
867000,4294.383164986692
868000,4293.988089200739
869000,4296.9751950852215
870000,4302.247889875003
871000,4308.737751767016
872000,4319.37655852013
873000,4349.568525405248
874000,4360.210796178886
875000,4319.165320455329
876000,4322.951249631438
877000,4329.466230745248
878000,4332.960486121004
879000,4337.778314789137
880000,4342.564147960963
881000,4345.142913712799
882000,4367.07020055105
883000,4372.511058716557
884000,4381.996373800187
885000,4390.663246762186
886000,4393.39248418258
887000,4400.426147460823
888000,4406.318046018397
889000,4446.958390067439
890000,4449.229883224843
891000,4460.278751178937
892000,4468.180270765878
893000,4463.997207194358
894000,4466.079862645983
895000,4472.075220315392
896000,4477.506135527335
897000,4480.670996212486
898000,4486.714615359582
899000,4493.280882168827
900000,4521.197357305714
901000,4528.76676558393
902000,4532.988630223447
903000,4533.3047710693845
904000,4544.054387989011
905000,4551.192429351052
906000,4555.917835686071
907000,4562.136725873576
908000,4583.994623329057
909000,4589.424083466779
910000,4638.558381654325
911000,4646.579067596241
912000,4652.59177844036
913000,4650.360298653718
914000,4656.355493327961
915000,4665.760147043607
916000,4666.7963749812825
917000,4669.889956784772
918000,4672.669187429865
919000,4691.150295684951
920000,4689.605472230448
921000,4693.859828656527
922000,4695.349667753183
923000,4700.543688263714
924000,4701.304263575385
925000,4707.259302599521
926000,4731.102749842401
927000,4736.259221461374
928000,4738.833505423787
929000,4739.837230499017
930000,4745.456762941605
931000,4749.271779981135
932000,4727.097282226693
933000,4738.05410480127
934000,4744.906992720097
935000,4758.298398274768
936000,4750.285430977356
937000,4763.793444891537
938000,4769.820965116899
939000,4771.293621217199
940000,4780.519654082216
941000,4741.599574958908
942000,4747.715792466736
943000,4746.235204731267
944000,4751.607769447098
945000,4761.921011314391
946000,4767.5971986364775
947000,4770.437946104222
948000,4777.204180097172
949000,4775.1051706768985
950000,4774.610083384663
951000,4786.201319908541
952000,4790.692505979165
953000,4744.9348621895015
954000,4744.674650690622
955000,4749.217758349618
956000,4756.140782317612
957000,4758.209976628779
958000,4766.6965639370765
959000,4768.617703042753
960000,4771.04650497136
961000,4773.699764713359
962000,4775.128202509632
963000,4778.2004921969265
964000,4786.737529658936
965000,4791.450983113641
966000,4791.461016565329
967000,4793.268744816348
968000,4800.2134960138055
969000,4808.147298430797
970000,4812.214463917928
971000,4814.870194125141
972000,4818.468740398504
973000,4818.354834418741
974000,4818.922910529384
975000,4875.0077415786
976000,4877.803016562731
977000,4877.945494976198
978000,4884.077172989974
979000,4891.696100196307
980000,4900.6750853754
981000,4908.460990103017
982000,4913.74823168013
983000,4912.298624060795
984000,4915.253613339254
985000,4925.108552958928
986000,4931.139911050054
987000,4927.296050492307
988000,4927.008103283977
989000,4928.7547269970255
990000,4939.056592776188
991000,4941.3074862704425
992000,4942.630895835565
993000,4957.359613473811
994000,4964.90371600115
995000,4968.692189137029
996000,4970.783528745623
997000,4975.986826917929
998000,4925.117508280178
999000,4928.363315362325
1000000,4934.571895513332
